onset	duration	trial_type	value	sample
5.983	0.0	7	7	5983
8.977	0.0	8	8	8977
9.979	0.0	9	9	9979
10.981	0.0	10	10	10981
11.582	0.0	11	11	11582
13.378	0.0	12	12	13378
18.73	0.0	1	1	18730
21.725	0.0	2	2	21725
22.728	0.0	3	3	22728
23.73	0.0	4	4	23730
24.323	0.0	5	5	24323
26.126	0.0	6	6	26126
31.453	0.0	7	7	31453
34.449	0.0	8	8	34449
35.452	0.0	9	9	35452
36.454	0.0	10	10	36454
37.046	0.0	11	11	37046
38.849	0.0	12	12	38849
44.186	0.0	1	1	44186
47.181	0.0	2	2	47181
48.183	0.0	3	3	48183
49.186	0.0	4	4	49186
49.779	0.0	5	5	49779
51.581	0.0	6	6	51581
56.86	0.0	7	7	56860
59.856	0.0	8	8	59856
60.856	0.0	9	9	60856
61.859	0.0	10	10	61859
62.459	0.0	11	11	62459
64.256	0.0	12	12	64256
69.516	0.0	1	1	69516
72.515	0.0	2	2	72515
73.513	0.0	3	3	73513
74.515	0.0	4	4	74515
75.108	0.0	5	5	75108
76.911	0.0	6	6	76911
82.147	0.0	1	1	82147
85.144	0.0	2	2	85144
86.146	0.0	3	3	86146
87.148	0.0	4	4	87148
87.74	0.0	5	5	87740
89.543	0.0	6	6	89543
94.671	0.0	7	7	94671
97.668	0.0	8	8	97668
98.668	0.0	9	9	98668
99.67	0.0	10	10	99670
100.263	0.0	11	11	100263
102.067	0.0	12	12	102067
107.26	0.0	7	7	107260
110.256	0.0	8	8	110256
111.258	0.0	9	9	111258
112.26	0.0	10	10	112260
112.853	0.0	11	11	112853
114.657	0.0	12	12	114657
119.875	0.0	7	7	119875
122.871	0.0	8	8	122871
123.873	0.0	9	9	123873
124.877	0.0	10	10	124877
125.469	0.0	11	11	125469
127.272	0.0	12	12	127272
132.408	0.0	7	7	132408
135.403	0.0	8	8	135403
136.405	0.0	9	9	136405
137.407	0.0	10	10	137407
138.007	0.0	11	11	138007
139.803	0.0	12	12	139803
145.017	0.0	1	1	145017
148.012	0.0	2	2	148012
149.011	0.0	3	3	149011
150.015	0.0	4	4	150015
150.616	0.0	5	5	150616
152.41	0.0	6	6	152410
157.746	0.0	7	7	157746
160.744	0.0	8	8	160744
161.745	0.0	9	9	161745
162.746	0.0	10	10	162746
163.338	0.0	11	11	163338
165.142	0.0	12	12	165142
170.336	0.0	1	1	170336
173.332	0.0	2	2	173332
174.333	0.0	3	3	174333
175.333	0.0	4	4	175333
175.928	0.0	5	5	175928
177.73	0.0	6	6	177730
182.94	0.0	1	1	182940
185.936	0.0	2	2	185936
186.94	0.0	3	3	186940
187.933	0.0	4	4	187933
188.533	0.0	5	5	188533
190.338	0.0	6	6	190338
195.558	0.0	1	1	195558
198.552	0.0	2	2	198552
199.553	0.0	3	3	199553
200.555	0.0	4	4	200555
201.151	0.0	5	5	201151
202.952	0.0	6	6	202952
208.079	0.0	7	7	208079
211.074	0.0	8	8	211074
212.078	0.0	9	9	212078
213.078	0.0	10	10	213078
213.671	0.0	11	11	213671
215.474	0.0	12	12	215474
220.821	0.0	1	1	220821
223.815	0.0	2	2	223815
224.817	0.0	3	3	224817
225.813	0.0	4	4	225813
226.42	0.0	5	5	226420
228.215	0.0	6	6	228215
233.417	0.0	1	1	233417
236.414	0.0	2	2	236414
237.416	0.0	3	3	237416
238.418	0.0	4	4	238418
239.01	0.0	5	5	239010
240.813	0.0	6	6	240813
246.025	0.0	7	7	246025
249.02	0.0	8	8	249020
250.022	0.0	9	9	250022
251.023	0.0	10	10	251023
251.625	0.0	11	11	251625
253.42	0.0	12	12	253420
