name	x	y	z
Fpz	0.00011229999999998987	0.08824699999999999	-0.0017130000000000001
Fp1	-0.029436700000000003	0.0839171	-0.006990000000000001
Fp2	0.02987230000000004	0.08489590000000004	-0.007079999999999998
AF3	-0.03370070000000001	0.07683709999999999	0.021227
AF4	0.03571230000000002	0.0777259	0.021956000000000007
AF7	-0.05483970000000001	0.0685722	-0.01059
AF8	0.05574330000000003	0.0696568	-0.010754999999999997
Fz	0.0003122000000000078	0.05851200000000001	0.066462
F1	-0.027495799999999994	0.056931100000000005	0.060342
F2	0.029514200000000025	0.05760190000000001	0.05954
F3	-0.050243799999999984	0.053111200000000004	0.042192
F4	0.05183620000000003	0.05430480000000001	0.040814
F5	-0.06446579999999998	0.048035300000000024	0.016921
F6	0.06791420000000001	0.04982969999999999	0.016367
F7	-0.07026289999999999	0.04247430000000001	-0.011420000000000008
F8	0.07304310000000001	0.044421699999999995	-0.012
FCz	0.0003760999999999976	0.027390000000000008	0.08866800000000001
FC1	-0.0340619	0.026011100000000002	0.079987
FC2	0.034784100000000005	0.02643789999999999	0.078808
FC3	-0.06018189999999998	0.02271620000000001	0.055543999999999996
FC4	0.062293100000000004	0.02372279999999999	0.055630000000000006
FC5	-0.07721489999999996	0.018643300000000026	0.024459999999999985
FC6	0.07953410000000001	0.01993569999999998	0.024437999999999988
FT7	-0.08077500000000001	0.014120300000000023	-0.011135
FT8	0.08181509999999999	0.015416699999999985	-0.011329999999999998
Cz	0.00040089999999999966	-0.009167000000000015	0.100244
C1	-0.036158	-0.009983899999999987	0.089752
C2	0.03767199999999999	-0.009624100000000007	0.08841200000000002
C3	-0.06535809999999999	-0.011631699999999993	0.064358
C4	0.06711790000000001	-0.01090030000000001	0.06358
C5	-0.08028010000000001	-0.013759699999999995	0.029159999999999995
C6	0.0834559	-0.012776300000000016	0.029208
T7	-0.0841611	-0.016018699999999976	-0.009346
T8	0.0850799	-0.01502030000000002	-0.00949
CP1	-0.03551310000000001	-0.047291899999999984	0.091315
CP2	0.0383838	-0.04707310000000002	0.09069499999999997
CP3	-0.06355619999999997	-0.04700880000000003	0.065624
CP4	0.0666118	-0.04663720000000003	0.06558
CP5	-0.07959220000000002	-0.04655069999999998	0.030949
CP6	0.08332179999999999	-0.04610130000000001	0.031206000000000005
TP7	-0.08483020000000004	-0.04602169999999998	-0.007055999999999998
TP8	0.08554879999999997	-0.04554530000000001	-0.007129999999999998
Pz	0.00032469999999998474	-0.08111499999999996	0.08261499999999998
P3	-0.0530073	-0.0787878	0.05594
P4	0.05566669999999999	-0.07856020000000001	0.056561000000000014
P5	-0.06727230000000002	-0.0762907	0.028381999999999994
P6	0.06788769999999997	-0.07590430000000002	0.028090999999999994
P7	-0.07243430000000003	-0.07345269999999994	-0.002487
P8	0.0730557	-0.0730683	-0.0025400000000000006
POz	0.0002155999999999913	-0.10217799999999992	0.050608000000000014
PO3	-0.036511400000000006	-0.10085290000000002	0.037167000000000006
PO4	0.036781599999999984	-0.10084910000000001	0.036397
PO5	-0.04842440000000004	-0.09934079999999998	0.021599000000000004
PO6	0.0498196	-0.09944610000000002	0.021727
PO7	-0.05484040000000008	-0.09752789999999996	0.0027919999999999998
PO8	0.05566659999999998	-0.0976251	0.0027300000000000002
Oz	0.00010759999999999188	-0.114892	0.014656999999999998
O1	-0.029413400000000024	-0.11244900000000001	0.008839
O2	0.029842599999999986	-0.112156	0.0088
ECG	n/a	n/a	n/a
HEOR	n/a	n/a	n/a
HEOL	n/a	n/a	n/a
VEOU	n/a	n/a	n/a
VEOL	n/a	n/a	n/a
