onset	duration	trial_type	value	sample
6.991	0.0	1	1	6991
9.994	0.0	2	2	9994
10.997	0.0	3	3	10997
11.998	0.0	4	4	11998
12.591	0.0	5	5	12591
14.394	0.0	6	6	14394
20.138	0.0	1	1	20138
23.142	0.0	2	2	23142
24.137	0.0	3	3	24137
25.139	0.0	4	4	25139
25.739	0.0	5	5	25739
27.543	0.0	6	6	27543
32.954	0.0	1	1	32954
35.96	0.0	2	2	35960
36.954	0.0	3	3	36954
37.955	0.0	4	4	37955
38.555	0.0	5	5	38555
40.361	0.0	6	6	40361
45.745	0.0	7	7	45745
48.749	0.0	8	8	48749
49.744	0.0	9	9	49744
50.745	0.0	10	10	50745
51.347	0.0	11	11	51347
53.149	0.0	12	12	53149
58.426	0.0	7	7	58426
61.431	0.0	8	8	61431
62.425	0.0	9	9	62425
63.427	0.0	10	10	63427
64.028	0.0	11	11	64028
65.831	0.0	12	12	65831
71.152	0.0	7	7	71152
74.156	0.0	8	8	74156
75.159	0.0	9	9	75159
76.159	0.0	10	10	76159
76.753	0.0	11	11	76753
78.557	0.0	12	12	78557
84.143	0.0	7	7	84143
87.146	0.0	8	8	87146
88.147	0.0	9	9	88147
89.14	0.0	10	10	89140
89.741	0.0	11	11	89741
91.545	0.0	12	12	91545
97.876	0.0	1	1	97876
100.878	0.0	2	2	100878
101.881	0.0	3	3	101881
102.882	0.0	4	4	102882
103.476	0.0	5	5	103476
105.278	0.0	6	6	105278
110.751	0.0	1	1	110751
113.754	0.0	2	2	113754
114.755	0.0	3	3	114755
115.75	0.0	4	4	115750
116.35	0.0	5	5	116350
118.154	0.0	6	6	118154
123.33	0.0	7	7	123330
126.335	0.0	8	8	126335
127.336	0.0	9	9	127336
128.331	0.0	10	10	128331
128.931	0.0	11	11	128931
130.735	0.0	12	12	130735
136.231	0.0	7	7	136231
139.234	0.0	8	8	139234
140.236	0.0	9	9	140236
141.229	0.0	10	10	141229
141.832	0.0	11	11	141832
143.635	0.0	12	12	143635
148.904	0.0	1	1	148904
151.907	0.0	2	2	151907
152.91	0.0	3	3	152910
153.903	0.0	4	4	153903
154.504	0.0	5	5	154504
156.307	0.0	6	6	156307
162.287	0.0	7	7	162287
165.291	0.0	8	8	165291
166.293	0.0	9	9	166293
167.287	0.0	10	10	167287
167.887	0.0	11	11	167887
169.69	0.0	12	12	169690
175.07	0.0	1	1	175070
178.072	0.0	2	2	178072
179.076	0.0	3	3	179076
180.077	0.0	4	4	180077
180.669	0.0	5	5	180669
182.472	0.0	6	6	182472
187.616	0.0	1	1	187616
190.621	0.0	2	2	190621
191.615	0.0	3	3	191615
192.616	0.0	4	4	192616
193.218	0.0	5	5	193218
195.022	0.0	6	6	195022
200.148	0.0	7	7	200148
203.153	0.0	8	8	203153
204.147	0.0	9	9	204147
205.147	0.0	10	10	205147
205.748	0.0	11	11	205748
207.546	0.0	12	12	207546
212.999	0.0	1	1	212999
216.004	0.0	2	2	216004
217.005	0.0	3	3	217005
217.998	0.0	4	4	217998
218.599	0.0	5	5	218599
220.401	0.0	6	6	220401
225.896	0.0	7	7	225896
228.9	0.0	8	8	228900
229.903	0.0	9	9	229903
230.896	0.0	10	10	230896
231.498	0.0	11	11	231498
233.3	0.0	12	12	233300
238.921	0.0	1	1	238921
241.926	0.0	2	2	241926
242.921	0.0	3	3	242921
243.921	0.0	4	4	243921
244.521	0.0	5	5	244521
246.324	0.0	6	6	246324
251.652	0.0	7	7	251652
254.657	0.0	8	8	254657
255.651	0.0	9	9	255651
256.652	0.0	10	10	256652
257.255	0.0	11	11	257255
259.056	0.0	12	12	259056
