onset	duration	trial_type	value	sample
13.875	0.0	1	1	13875
16.874	0.0	2	2	16874
17.873	0.0	3	3	17873
18.873	0.0	4	4	18873
19.473	0.0	5	5	19473
21.273	0.0	6	6	21273
27.542	0.0	7	7	27542
30.54	0.0	8	8	30540
31.54	0.0	9	9	31540
32.539	0.0	10	10	32539
33.139	0.0	11	11	33139
34.94	0.0	12	12	34940
40.45	0.0	1	1	40450
43.448	0.0	2	2	43448
44.449	0.0	3	3	44449
45.448	0.0	4	4	45448
46.047	0.0	5	5	46047
47.848	0.0	6	6	47848
53.351	0.0	7	7	53351
56.347	0.0	8	8	56347
57.347	0.0	9	9	57347
58.348	0.0	10	10	58348
58.949	0.0	11	11	58949
60.749	0.0	12	12	60749
67.116	0.0	1	1	67116
70.113	0.0	2	2	70113
71.114	0.0	3	3	71114
72.115	0.0	4	4	72115
72.713	0.0	5	5	72713
74.514	0.0	6	6	74514
80.873	0.0	7	7	80873
83.872	0.0	8	8	83872
84.872	0.0	9	9	84872
85.871	0.0	10	10	85871
86.473	0.0	11	11	86473
88.272	0.0	12	12	88272
93.615	0.0	1	1	93615
96.615	0.0	2	2	96615
97.613	0.0	3	3	97613
98.613	0.0	4	4	98613
99.213	0.0	5	5	99213
101.013	0.0	6	6	101013
106.598	0.0	7	7	106598
109.597	0.0	8	8	109597
110.598	0.0	9	9	110598
111.596	0.0	10	10	111596
112.197	0.0	11	11	112197
113.997	0.0	12	12	113997
121.24	0.0	1	1	121240
124.24	0.0	2	2	124240
125.238	0.0	3	3	125238
126.238	0.0	4	4	126238
126.838	0.0	5	5	126838
128.637	0.0	6	6	128637
133.631	0.0	1	1	133631
136.63	0.0	2	2	136630
137.63	0.0	3	3	137630
138.623	0.0	4	4	138623
139.228	0.0	5	5	139228
141.022	0.0	6	6	141022
153.482	0.0	7	7	153482
156.479	0.0	8	8	156479
157.479	0.0	9	9	157479
158.479	0.0	10	10	158479
159.078	0.0	11	11	159078
160.878	0.0	12	12	160878
166.696	0.0	7	7	166696
169.695	0.0	8	8	169695
170.696	0.0	9	9	170696
171.695	0.0	10	10	171695
172.296	0.0	11	11	172296
174.095	0.0	12	12	174095
179.422	0.0	1	1	179422
182.414	0.0	2	2	182414
183.42	0.0	3	3	183420
184.42	0.0	4	4	184420
185.02	0.0	5	5	185020
186.82	0.0	6	6	186820
192.263	0.0	7	7	192263
195.261	0.0	8	8	195261
196.262	0.0	9	9	196262
197.261	0.0	10	10	197261
197.862	0.0	11	11	197862
199.662	0.0	12	12	199662
206.005	0.0	1	1	206005
209.003	0.0	2	2	209003
210.004	0.0	3	3	210004
211.004	0.0	4	4	211004
211.604	0.0	5	5	211604
213.404	0.0	6	6	213404
224.064	0.0	7	7	224064
227.062	0.0	8	8	227062
228.061	0.0	9	9	228061
229.062	0.0	10	10	229062
229.662	0.0	11	11	229662
231.461	0.0	12	12	231461
236.636	0.0	7	7	236636
239.636	0.0	8	8	239636
240.636	0.0	9	9	240636
241.636	0.0	10	10	241636
242.236	0.0	11	11	242236
244.036	0.0	12	12	244036
249.588	0.0	7	7	249588
252.586	0.0	8	8	252586
253.586	0.0	9	9	253586
254.587	0.0	10	10	254587
255.186	0.0	11	11	255186
256.986	0.0	12	12	256986
262.545	0.0	1	1	262545
265.544	0.0	2	2	265544
266.544	0.0	3	3	266544
267.545	0.0	4	4	267545
268.137	0.0	5	5	268137
269.944	0.0	6	6	269944
275.12	0.0	1	1	275120
278.119	0.0	2	2	278119
279.12	0.0	3	3	279120
280.121	0.0	4	4	280121
280.719	0.0	5	5	280719
282.518	0.0	6	6	282518
