onset	duration	trial_type	value	sample
16.83	5.0	gait_imagery	1	16830
29.579	5.0	gait_imagery	1	29579
42.537	5.0	gait_imagery	1	42537
56.955	5.0	rest	2	56955
69.989	5.0	rest	2	69989
94.474	5.0	rest	2	94474
108.091	5.0	gait_imagery	1	108091
120.991	5.0	rest	2	120991
134.468	5.0	gait_imagery	1	134468
147.274	5.0	rest	2	147274
159.981	5.0	rest	2	159981
176.168	5.0	gait_imagery	1	176168
189.393	5.0	gait_imagery	1	189393
202.601	5.0	rest	2	202601
215.408	5.0	rest	2	215408
228.567	5.0	rest	2	228567
241.49	5.0	gait_imagery	1	241490
254.164	5.0	rest	2	254164
266.711	5.0	gait_imagery	1	266711
279.385	5.0	gait_imagery	1	279385
